Unq_ID,DataOrigin,TraitName,OLDTrait,LifeStage,Sex,TraitDef,OLDTraitDef,RearTemp,AmbientTemp,TraitValue,OLDTraitValue,TraitUnit,OLDTraitUnit,Time,OLDTime,ErrorPosSI,ErrorNegSI,ErrorUnitSI,Replicates,Cohort (n),Labfield,Location ,Genus,Species,Citation,FigureTable,Notes,,,,,,,
21,Erin (vector-borne_disease_data_adjusted),Mortality Rate,p,,,"the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,0.03,0.97,1/days,probability,32.75,2829875.821,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 27",,,,,,,
21,Erin (vector-borne_disease_data_adjusted),Mortality Rate,p,,,"the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,0.02,0.98,1/days,probability,64.52,5574373.71,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 27",,,,,,,
21,Erin (vector-borne_disease_data_adjusted),Mortality Rate,p,,,"the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,#DIV/0!,1,1/days,probability,0,0,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 27",,,,,,,
21,Erin (vector-borne_disease_data_adjusted),Mortality Rate,p,,,"the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,0.05,0.96,1/days,probability,22,1900667.135,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 27",,,,,,,
21,Erin (vector-borne_disease_data_adjusted),Mortality Rate,p,,,"the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,0.02,0.98,1/days,probability,43.34,3744446.23,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 27",,,,,,,
21,Erin (vector-borne_disease_data_adjusted),Mortality Rate,p,,,"the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,0.07,0.93,1/days,probability,14.44,1247974.464,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 27",,,,,,,
21,Erin (vector-borne_disease_data_adjusted),Mortality Rate,p,,,"the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,0.01,0.99,1/days,probability,124.03,10716393.26,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 27",,,,,,,
21,Erin (vector-borne_disease_data_adjusted),Mortality Rate,p,,,"the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,0.01,0.99,1/days,probability,128.03,11062142.22,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 27",,,,,,,
21,Erin (vector-borne_disease_data_adjusted),Mortality Rate,p,,,"the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,0.05,0.95,1/days,probability,21.16,1828615.834,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 27",,,,,,,
21,Erin (vector-borne_disease_data_adjusted),Mortality Rate,p,,,"the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,0.06,0.95,1/days,probability,18,1555215.717,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 27",,,,,,,
21,Erin (vector-borne_disease_data_adjusted),Mortality Rate,p,,,"the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,0.02,0.98,1/days,probability,61.49,5313161.529,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 27",,,,,,,
21,Erin (vector-borne_disease_data_adjusted),Mortality Rate,p,,,"the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,0.01,0.99,1/days,probability,125.92,10879625.25,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 27",,,,,,,
21,Erin (vector-borne_disease_data_adjusted),Mortality Rate,p,,,"the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,#DIV/0!,1,1/days,probability,0,0,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 27",,,,,,,
21,Erin (vector-borne_disease_data_adjusted),Mortality Rate,p,,,"the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,0.02,0.98,1/days,probability,42,3628536.763,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 27",,,,,,,
22,Erin (vector-borne_disease_data_adjusted),Juvenile Survivorship,pEA,Egg-Adult,,probability that a vector survives from the egg stage to the adult stage,probability that a vector survives from the egg stage to the adult stage,25,5,0.04,0.04,probability,probability,NA,,,,,18,10,Lab,La reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,"The following are from the Delatte hatching file, out of n initial eggs.",,,,,,,
22,Erin (vector-borne_disease_data_adjusted),Juvenile Survivorship,pEA,Egg-Adult,,probability that a vector survives from the egg stage to the adult stage,probability that a vector survives from the egg stage to the adult stage,25,10,0.04,0.04,probability,probability,NA,,,,,10,10,Lab,La reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,"The following are from the Delatte hatching file, out of n initial eggs.",,,,,,,
22,Erin (vector-borne_disease_data_adjusted),Juvenile Survivorship,pEA,Egg-Adult,,probability that a vector survives from the egg stage to the adult stage,probability that a vector survives from the egg stage to the adult stage,25,15,0.08,0.08,probability,probability,35,,,,,11,10,Lab,La reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,"The following are from the Delatte hatching file, out of n initial eggs.",,,,,,0.028571429,34.99999948
22,Erin (vector-borne_disease_data_adjusted),Juvenile Survivorship,pEA,Egg-Adult,,probability that a vector survives from the egg stage to the adult stage,probability that a vector survives from the egg stage to the adult stage,25,20,0.67,0.67,probability,probability,14.4,,,,,13,10,Lab,La reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,"The following are from the Delatte hatching file, out of n initial eggs.",,,,,,0.069444444,14.40000009
22,Erin (vector-borne_disease_data_adjusted),Juvenile Survivorship,pEA,Egg-Adult,,probability that a vector survives from the egg stage to the adult stage,probability that a vector survives from the egg stage to the adult stage,25,25,0.49,0.49,probability,probability,10.4,,,,,13,10,Lab,La reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,"The following are from the Delatte hatching file, out of n initial eggs.",,,,,,0.096153846,10.40000002
22,Erin (vector-borne_disease_data_adjusted),Juvenile Survivorship,pEA,Egg-Adult,,probability that a vector survives from the egg stage to the adult stage,probability that a vector survives from the egg stage to the adult stage,25,30,0.51,0.51,probability,probability,8.8,,,,,14,10,Lab,La reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,"The following are from the Delatte hatching file, out of n initial eggs.",,,,,,0.113636364,8.799999972
22,Erin (vector-borne_disease_data_adjusted),Juvenile Survivorship,pEA,Egg-Adult,,probability that a vector survives from the egg stage to the adult stage,probability that a vector survives from the egg stage to the adult stage,25,35,0.09,0.09,probability,probability,12.3,,,,,19,10,Lab,La reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,"The following are from the Delatte hatching file, out of n initial eggs.",,,,,,0.081300813,12.3
23,Erin (vector-borne_disease_data_adjusted),Juvenile Survivorship,pEA,Egg-Adult,,probability that a vector survives from the egg stage to the adult stage,probability that a vector survives from the egg stage to the adult stage,25,15,0.5,0.5,probability,probability,34.48,,,,,8,10,Lab,La reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,"The following are from the Delatte larval survival file, out of n initial larvae.",,,,,,,
23,Erin (vector-borne_disease_data_adjusted),Juvenile Survivorship,pEA,Egg-Adult,,probability that a vector survives from the egg stage to the adult stage,probability that a vector survives from the egg stage to the adult stage,25,20,0.78,0.78,probability,probability,1.49,,,,,8,10,Lab,La reunion island,Aedes,albopictus,Delatte_etal_2009_JMedEnto,Raw Data from Author,"The following are from the Delatte larval survival file, out of n initial larvae.",,,,,,,
