Unq_ID,DataOrigin,Trait,OLDTrait,LifeStage,Sex,TraitDef,OLDTraitDef,RearTemp,AmbientTemp,TraitValueSI,OLDTraitValueSI,TraitUnitSI,OLDTraitUnit,TotalTime,ErrorPosSI,ErrorNegSI,ErrorUnitSI,Replicates,Cohort (n),Labfield,Location ,Genus,Species,Citation,FigureTable,Notes,,,
20,Erin (vector-borne_disease_data_adjusted),Development Rate,MDR,,,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,"22,26,30",26,1.64E-07,0.01418,1/s,1/days,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 18",,,
20,Erin (vector-borne_disease_data_adjusted),Development Rate,MDR,,,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,"22,26,30",30,6.68E-07,0.05769,1/s,1/days,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
20,Erin (vector-borne_disease_data_adjusted),Development Rate,MDR,,,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,"22,26,30",30,0,0,1/s,1/days,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
20,Erin (vector-borne_disease_data_adjusted),Development Rate,MDR,,,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,"22,26,30",30,2.18E-07,0.01887,1/s,1/days,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
20,Erin (vector-borne_disease_data_adjusted),Development Rate,MDR,,,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,"22,26,30",30,9.98E-07,0.08621,1/s,1/days,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
20,Erin (vector-borne_disease_data_adjusted),Development Rate,MDR,,,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,"22,26,30",30,1.73E-06,0.14925,1/s,1/days,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
20,Erin (vector-borne_disease_data_adjusted),Development Rate,MDR,,,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,"22,26,30",30,0,0,1/s,1/days,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
20,Erin (vector-borne_disease_data_adjusted),Development Rate,MDR,,,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,"22,26,30",30,0,0,1/s,1/days,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
20,Erin (vector-borne_disease_data_adjusted),Development Rate,MDR,,,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,"22,26,30",30,3.45E-07,0.02985,1/s,1/days,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
20,Erin (vector-borne_disease_data_adjusted),Development Rate,MDR,,,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,"22,26,30",30,8.04E-07,0.06944,1/s,1/days,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
20,Erin (vector-borne_disease_data_adjusted),Development Rate,MDR,,,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,"22,26,30",30,0,0,1/s,1/days,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
20,Erin (vector-borne_disease_data_adjusted),Development Rate,MDR,,,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,"22,26,30",30,0,0,1/s,1/days,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
20,Erin (vector-borne_disease_data_adjusted),Development Rate,MDR,,,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,"22,26,30",30,1.75E-07,0.01515,1/s,1/days,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
20,Erin (vector-borne_disease_data_adjusted),Development Rate,MDR,,,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,"22,26,30",30,0,0,1/s,1/days,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
20,Erin (vector-borne_disease_data_adjusted),Development Rate,MDR,,,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,"22,26,30",30,0,0,1/s,1/days,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
20,Erin (vector-borne_disease_data_adjusted),Development Rate,MDR,,,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,"22,26,30",30,3.51E-07,0.0303,1/s,1/days,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
20,Erin (vector-borne_disease_data_adjusted),Development Rate,MDR,,,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,"22,26,30",30,0,0,1/s,1/days,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
20,Erin (vector-borne_disease_data_adjusted),Development Rate,MDR,,,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,"22,26,30",30,0,0,1/s,1/days,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
20,Erin (vector-borne_disease_data_adjusted),Development Rate,MDR,,,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,"22,26,30",30,1.93E-07,0.01667,1/s,1/days,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
20,Erin (vector-borne_disease_data_adjusted),Development Rate,MDR,,,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,"22,26,30",30,0,0,1/s,1/days,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
